long,lat,group,order,region,subregion,median_violations,median_population,median_facilities,median_visits,epa_region,violations_per_facilities,violations_per_person
-67.06471252441406,44.95426940917969,18,5115,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.08189392089844,44.93135070800781,18,5116,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.12200164794922,44.93135070800781,18,5117,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.1850357055664,44.93135070800781,18,5118,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.190765380859375,44.87405776977539,18,5119,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.15637969970703,44.868324279785156,18,5120,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.13919830322266,44.85686492919922,18,5121,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.11054992675781,44.87405776977539,18,5122,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.0933609008789,44.87405776977539,18,5123,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.08189392089844,44.85686492919922,18,5124,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.07044219970703,44.83395004272461,18,5125,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.02460479736328,44.83967590332031,18,5126,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.007415771484375,44.83967590332031,18,5127,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.01887512207031,44.81675720214844,18,5128,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.01887512207031,44.78238296508789,18,5129,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.04179382324219,44.77092361450195,18,5130,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.08189392089844,44.765193939208984,18,5131,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.10482025146484,44.74800491333008,18,5132,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.15637969970703,44.68497848510742,18,5133,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.1850357055664,44.66205978393555,18,5134,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.21367645263672,44.65633010864258,18,5135,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.2365951538086,44.6334114074707,18,5136,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.27098083496094,44.65060043334961,18,5137,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.29962158203125,44.64487075805664,18,5138,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.29962158203125,44.667789459228516,18,5139,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.30535125732422,44.69070816040039,18,5140,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.33399963378906,44.70216751098633,18,5141,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.3626480102539,44.70216751098633,18,5142,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.38556671142578,44.69643783569336,18,5143,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.37983703613281,44.66205978393555,18,5144,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.39129638671875,44.627685546875,18,5145,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.40848541259766,44.604766845703125,18,5146,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.43140411376953,44.61049270629883,18,5147,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.44285583496094,44.61049270629883,18,5148,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.43140411376953,44.64487075805664,18,5149,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.4543228149414,44.65060043334961,18,5150,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.47151184082031,44.64487075805664,18,5151,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.49443054199219,44.61049270629883,18,5152,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.505889892578125,44.621952056884766,18,5153,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.5459976196289,44.6334114074707,18,5154,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.56890869140625,44.63914108276367,18,5155,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.58036804199219,44.61049270629883,18,5156,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.57463836669922,44.57038497924805,18,5157,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.59183502197266,44.54174041748047,18,5158,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.62047576904297,44.5360107421875,18,5159,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.66058349609375,44.55319595336914,18,5160,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.68350982666016,44.55319595336914,18,5161,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.7293472290039,44.513092041015625,18,5162,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.74079895019531,44.518821716308594,18,5163,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.76371765136719,44.530277252197266,18,5164,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.76371765136719,44.57038497924805,18,5165,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.775177001953125,44.576114654541016,18,5166,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.80382537841797,44.564659118652344,18,5167,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.83247375488281,44.564659118652344,18,5168,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.84966278076172,44.57038497924805,18,5169,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.85538482666016,44.54746627807617,18,5170,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.87831115722656,44.530277252197266,18,5171,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.8725814819336,44.49590301513672,18,5172,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.88404083251953,44.472984313964844,18,5173,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.9069595336914,44.45006561279297,18,5174,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.9069595336914,44.427146911621094,18,5175,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.92414855957031,44.42142105102539,18,5176,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.95279693603516,44.45006561279297,18,5177,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.98143768310547,44.45579528808594,18,5178,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.9928970336914,44.472984313964844,18,5179,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.98716735839844,44.49017333984375,18,5180,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.004364013671875,44.49017333984375,18,5181,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.01582336425781,44.467254638671875,18,5182,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-67.9986343383789,44.40422821044922,18,5183,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.050201416015625,44.39276885986328,18,5184,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.050201416015625,44.358394622802734,18,5185,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.0845718383789,44.33547592163086,18,5186,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.0903091430664,44.36412048339844,18,5187,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.0845718383789,44.398502349853516,18,5188,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.13040924072266,44.427146911621094,18,5189,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.10749053955078,44.45006561279297,18,5190,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.13040924072266,44.472984313964844,18,5191,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.17051696777344,44.461524963378906,18,5192,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.19343566894531,44.49017333984375,18,5193,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.20489501953125,44.513092041015625,18,5194,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.2335433959961,44.513092041015625,18,5195,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.24500274658203,44.49590301513672,18,5196,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.24500274658203,44.472984313964844,18,5197,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.26219177246094,44.461524963378906,18,5198,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.27938079833984,44.472984313964844,18,5199,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.29656982421875,44.49590301513672,18,5200,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.31375885009766,44.50735855102539,18,5201,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.319488525390625,44.49590301513672,18,5202,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.31375885009766,44.467254638671875,18,5203,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.3538589477539,44.43860626220703,18,5204,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.37678527832031,44.43860626220703,18,5205,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.411163330078125,44.40995788574219,18,5206,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.42835235595703,44.40995788574219,18,5207,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.4512710571289,44.42142105102539,18,5208,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.457000732421875,44.43287658691406,18,5209,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.43407440185547,44.461524963378906,18,5210,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.457000732421875,44.49017333984375,18,5211,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.47991180419922,44.47871398925781,18,5212,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.48564147949219,44.43860626220703,18,5213,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.52001953125,44.415687561035156,18,5214,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.5429458618164,44.40422821044922,18,5215,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.56012725830078,44.398502349853516,18,5216,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.5945053100586,44.39276885986328,18,5217,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.57731628417969,44.36412048339844,18,5218,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.5945053100586,44.33547592163086,18,5219,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.58878326416016,44.312557220458984,18,5220,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.56585693359375,44.29536819458008,18,5221,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.5429458618164,44.28390884399414,18,5222,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.56012725830078,44.2552604675293,18,5223,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.58878326416016,44.2552604675293,18,5224,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.65180206298828,44.27817916870117,18,5225,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.66326141357422,44.260990142822266,18,5226,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.6861801147461,44.260990142822266,18,5227,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.703369140625,44.306827545166016,18,5228,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.73201751708984,44.312557220458984,18,5229,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.76639556884766,44.31828689575195,18,5230,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.82369232177734,44.31828689575195,18,5231,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.84088134765625,44.32974624633789,18,5232,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.84088134765625,44.34693145751953,18,5233,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.82369232177734,44.352664947509766,18,5234,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.7950439453125,44.352664947509766,18,5235,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.80076599121094,44.38131332397461,18,5236,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.78358459472656,44.398502349853516,18,5237,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.75493621826172,44.39276885986328,18,5238,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.703369140625,44.38131332397461,18,5239,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.703369140625,44.39276885986328,18,5240,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.726287841796875,44.40995788574219,18,5241,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.7205581665039,44.43287658691406,18,5242,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.74347686767578,44.43860626220703,18,5243,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.772125244140625,44.43860626220703,18,5244,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.80076599121094,44.40995788574219,18,5245,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.82369232177734,44.415687561035156,18,5246,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.8122329711914,44.43860626220703,18,5247,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.7778549194336,44.49017333984375,18,5248,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.7778549194336,44.52455139160156,18,5249,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.7950439453125,44.55319595336914,18,5250,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.8064956665039,44.564659118652344,18,5251,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.82369232177734,44.564659118652344,18,5252,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.85233306884766,44.467254638671875,18,5253,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.88098907470703,44.45006561279297,18,5254,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.94400787353516,44.45006561279297,18,5255,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.97838592529297,44.43287658691406,18,5256,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-69.001312255859375,44.415687561035156,18,5257,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-69.001312255859375,44.39276885986328,18,5258,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.97838592529297,44.36412048339844,18,5259,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.9898452758789,44.31828689575195,18,5260,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-68.9955825805664,44.29536819458008,18,5261,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-69.03568267822266,44.260990142822266,18,5262,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-69.05860137939453,44.215152740478516,18,5263,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-69.07579040527344,44.19796371459961,18,5264,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-69.09297943115234,44.15785598754883,18,5265,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-69.11016845703125,44.14066696166992,18,5266,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-69.12162780761719,44.123477935791016,18,5267,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-69.12162780761719,44.106292724609375,18,5268,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-69.09297943115234,44.08910369873047,18,5269,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-69.09870910644531,44.05472183227539,18,5270,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-69.12162780761719,44.04326629638672,18,5271,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-69.156005859375,44.031803131103516,18,5272,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-69.16173553466797,44.020347595214844,18,5273,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-69.16173553466797,44.008888244628906,18,5274,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-69.18465423583984,43.99742889404297,18,5275,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-69.21329498291016,43.98596954345703,18,5276,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-69.23622131347656,43.94013214111328,18,5277,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-69.2591323852539,43.92867660522461,18,5278,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-69.28205871582031,43.93440246582031,18,5279,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-69.29351806640625,43.963050842285156,18,5280,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-69.2591323852539,43.98596954345703,18,5281,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-69.25340270996094,43.99742889404297,18,5282,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-69.29351806640625,43.99742889404297,18,5283,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-69.32789611816406,43.99742889404297,18,5284,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-69.3565444946289,43.974510192871094,18,5285,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-69.36800384521484,43.974510192871094,18,5286,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-69.39091491699219,43.98596954345703,18,5287,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-69.37373352050781,44.02607727050781,18,5288,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-69.37945556640625,44.04326629638672,18,5289,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-69.39664459228516,44.04326629638672,18,5290,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-69.4138412475586,44.031803131103516,18,5291,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-69.42529296875,43.99169921875,18,5292,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-69.453948974609375,43.98596954345703,18,5293,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-69.46540069580078,43.917213439941406,18,5294,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-69.47113037109375,43.91148376464844,18,5295,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-69.499786376953125,43.89429473876953,18,5296,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
-69.51123809814453,43.854190826416016,18,5297,Maine,NA,11,120,6,13,1,1.8333333333333333,0.09166666666666666
